video_id,video_title,categoryId,category,tags,published_date,thumbnails_medium_url,description,channel_id,crawled_time
sbfSfTXEjxs,Lilin Raksasa Abadi di Klenteng Sam Poo Kong Bakar Rumah Lilin - iNews Sore 17/05,25,News & Politics,Not found,2021-05-17 11:51:06,https://i.ytimg.com/vi/sbfSfTXEjxs/mqdefault.jpg,"Tanggal Tayang: 17/05/2021

Program berita harian yang menyajikan Informasi tercepat dan teraktual secara detail dari berbagai bidang secara LIVE, mulai dari peristiwa politik, hukum, sosial, budaya, ekonomi, dan olah raga, baik dari dalam ataupun luar negeri. Terdapat laporan langsung tim liputan handal kami dari tempat peristiwa yang bisa dijadikan sumber referensi informasi Anda. Dipandu oleh para host yang menarik, dengan gaya santai dan ringan. Saksikan iNews Pagi, iNews Siang, iNews Sore, dan iNews Malam, hanya di iNews agar Anda tidak tertinggal informasi.

Subscribe iNews Official Youtube Channel:
https://www.youtube.com/OfficialiNews?sub_confirmation=1

Follow Our Official Twitter: https://twitter.com/OfficialiNewsTV
Check Our Official Website: https://www.inews.id
Like Our Official Facebook: https://www.facebook.com/OfficialiNews
Follow Our Official Instagram: https://www.instagram.com/officialinewstv

Saksikan info berita terkini di:
iNews Pagi: Senin – Jumat Pukul 06.00 - 07.30 WIB | Sabtu – Minggu Pukul 04.30 - 06.30 WIB
iNews Siang: Senin – Jumat Pukul 12.00 - 13.30 WIB | Sabtu – Minggu Pukul 11.00 - 12.30 WIB
iNews Sore: Setiap Hari Pukul 17.30 - 19.00 WIB |  Sabtu - Minggu Pukul 16.30 - 18.00 WIB
iNews Malam: Senin – Jumat 21.00 - 22.00 WIB

Sabang, Lampung, Pelaihari, Banjarmasin, Masohi - 50 UHF | Lhokseumawe, Jabodetabek - 30 UHF | Banda Aceh - 40 UHF | Medan, Pontianak, Semarang - 45 UHF | Pematang Siantar - 58 UHF | Pekan Baru - 48 UHF | Tanah Datar, Bukit Tinggi, Palangkaraya - 33 UHF | Padang, Cirebon - 31 UHF | Batam, Samarinda - 61 UHF | Palembang, Kendari - 44 UHF | Pangkal Pinang - 37 UHF | Bengkulu, Merauke - 24 UHF | Bandung - 22 UHF | Tasikmalaya - 52 UHF | Magelang - 54 UHF | Surabaya - 62 UHF | Denpasar - 53 UHF | Mataram - 38 UHF | Kupang, Gorontalo 56 UHF | Makassar - 51 UHF | Mamuju - 28 UHF | Tarakan - 41 UHF | Palu - 45 UHF | Manado - 26 UHF | Ternate, Manokwari - 34 UHF | Indovision -Channel 83 |Top TV - Channel 83 | Okevision - Channel 101",UCoSkllfpgmFHtbVK835QaQg,2022-09-22 11:26:00
9SsZxKqzOCQ,Sam Poo Kong Documentary Highlight,22,People & Blogs,Not found,2014-10-18 07:24:00,https://i.ytimg.com/vi/9SsZxKqzOCQ/mqdefault.jpg,,UC97gJ63Ab-238AWaLGa2mQA,2022-09-22 11:26:00
u5OvycDfOyU,Sam Poo Kong | Gedung Batu Temple on Java Island / Indonesia,24,Entertainment,Not found,2018-05-23 09:23:58,https://i.ytimg.com/vi/u5OvycDfOyU/mqdefault.jpg,"roamin - Taking a walk (""gone on the piss, no told the missis an got lost”)

scot - a native or inhabitant of Scotland.

I will show you some of the best holiday destinations in Scotland and the World that you won't find in the brochure.",UCgL5LYiIxjQJ6n4AG7kCbjg,2022-09-22 11:26:00
lTyCm-5xoIs,Sam Poo Kong Temple in Semarang Indonesia,27,Education,Not found,2021-01-14 05:19:17,https://i.ytimg.com/vi/lTyCm-5xoIs/mqdefault.jpg,"Klenteng Sam Poo Kong 
.
.
jgn lupa klik: https://saweria.co/donate/wahyuUmat
.
.
Bahan:
https___youtu.be_DOgiXGeckXw

https___youtu.be_YsHyGRku6Ow

https://www.raddien.com/2012/06/kemegahan-klenteng-sam-poo-kong.html

https://m.tribunnews.com/travel/2015/06/01/kelenteng-sam-poo-kong-semarang-tempat-bersemayam-patung-tertinggi-laksamana-cheng-ho-di-dunia?page=all

https://www.alamasedy.com/2018/04/meneroka-jejak-cheng-ho-di-sam-poo-kong.html

https://www.ngiringmelali.com/2019/12/24/damai-dan-cinta-di-klenteng-sam-poo-kong/",UC25NIcoWihe3fkQUzMQmT_g,2022-09-22 11:26:00
Rwq2edpIXuY,Historic Places in Semarang (Indonesia) Sam Poo Kong Shrine,19,Travel & Events,Not found,2017-05-28 10:00:38,https://i.ytimg.com/vi/Rwq2edpIXuY/mqdefault.jpg,"Sam Poo Kong shrine is a place to worship on a Admiral of Ming dynasty (1368-1643) in the reign of Emperor Yung Lo, sent the emperor became an Ambassador to Indonesia Java island to be exact, and landed on the beach of Semarang in 1401.",UC6aGHWHcIMOKzPnRvv9hgcw,2022-09-22 11:26:00
FuWt9sDu_T0,KLENTENG SAM POO KONG SEBUAH PETILASAN LAKSAMANA MUSLIM CHENG HO,22,People & Blogs,Not found,2015-09-07 07:49:08,https://i.ytimg.com/vi/FuWt9sDu_T0/mqdefault.jpg,,UCfTrYZiVfH9dB4v3ASz4s-w,2022-09-22 11:26:01
DUGb1ju-CNg,Takmir Tionghoa Masjid Cheng Ho,25,News & Politics,Not found,2017-06-09 01:56:33,https://i.ytimg.com/vi/DUGb1ju-CNg/mqdefault.jpg,"Masjid Cheng Ho di Surabaya, tidak hanya memiliki arsitektur khas negeri Tiongkok. Namun, Masjid yang dibangun untuk menghormati laksamana Tiongkok yang muslim ini, juga dikelola oleh Takmir dari keturunan Tionghoa.

Ikuti berita terbaru di tahun 2017 dengan kemasan internasional berbahasa Indonesia, dan jangan ketinggalan breaking news 2017 dengan berita terakhir dan live report CNN Indonesia di www.cnnindonesia.com dan channel CNN Indonesia di Transvision.",UCKII0Ml9S5wneKbHswmUrIQ,2022-09-22 11:26:01
PPkS1RalPsw,Sam Poo Kong Temple,10,Music,Not found,2019-06-17 06:26:56,https://i.ytimg.com/vi/PPkS1RalPsw/mqdefault.jpg,"Sam Poo Kong (Chinese: 三保洞; pinyin: Sānbǎo Dòng), also known as Gedung Batu Temple, is the oldest Chinese temple in Semarang, Central Java, Indonesia. Originally established by the Chinese Muslim explorer Zheng He (also known as Sanbao), it is now shared by Indonesians of multiple religious denominations, including Muslims and Buddhists, and ethnicities, including Chinese and Javanese.
(Wikipedia)",UCtNGe1c71PZZ97TN5ZXv1FQ,2022-09-22 11:26:01
kB4-tl7SNmQ,JEJAK TOLERANSI BERAGAMA DI KOTA LASEM [Eps 1],22,People & Blogs,Not found,2019-10-08 01:30:10,https://i.ytimg.com/vi/kB4-tl7SNmQ/mqdefault.jpg,"#PLESIRNUSANTARA #LASEM

Belajar Toleransi dari Lasem || JEJAK TOLERANSI BERAGAMA DI KOTA LASEM

#TIONGKOKKECIL #Toleransi #Agama #Budaya #AkulturasiBudaya #BeijingTua 

Indonesia sebenarnya memiliki sejarah toleransi yang luar biasa. Perlu ditengok kembali, terutama ketika rasa saling menghargai semakin turun seperti saat ini.

Lasem adalah nama kota kecil di wilayah Kabupaten Rembang, Pantai Utara Jawa Tengah. Di Lasem ini terdapat satu obyek wisata yang terkenal dengan pantainya, yaitu Pantai Binangun. Mungkin tidak banyak yang tahu, bahwa nama pantai itu diambil dari nama Laksamana Bi Nang Un seorang nahkoda ekspedisi pelayaran Cheng Ho dari China.

Istri laksamana itu bernama Na Li Ni dan ia adalah perintis batik Lasem pada tahun 1479, dan salah satu motif batiknya merupakan salah satu yang terbaik hingga saat ini.

Lasem adalah ikon toleransi, sejak dulu sampai sekarang. Kota ini sering disebut sebagai China Kecil, karena jumlah warga keturunan Tionghoa yang cukup besar. Gang-gang di Lasem, dibatasi dinding tinggi berpintu kayu tebal dengan tulisan kanji. Perumahan di gang-gang itu, didirikan dengan gaya arsitektur China, dan rata-rata penduduknya adalah produsen batik. Sebagian masih memproduksi batik sampai saat ini.

Lasem adalah kota pelabuhan yang menjadi salah satu pintu masuk pedagang luar negeri selama berabad-abad. Tidak mengherankan apabila kota ini tidak hanya dihuni keturunan Jawa, tetapi juga Arab dan Tionghoa. 

Di masa lalu Lasem pernah menjadi tujuan sebagai tempat berlindung bagi warga Tionghoa dari Batavia yang ditekan penjajah Belanda. Ketika itu, bahkan Lasem dipimpin oleh Bupati keturunan Tionghoa.

“Karena dihimpit dan ditekan oleh Belanda, mereka lari ke Lasem, karena di Lasem sendiri ada pemimpin daerah ketika itu yang bernama Oe Ing Kiat, seorang Tionghoa. Nah yang unik, pemimpin perangnya itu Kyai Ali Badawi, seorang keturunan Arab, tokoh pesantren. Padahal di sini ada tokoh lokal juga namanya Raden Panji Margono. Dari namanya jelas dia orang Jawa. Ini menarik kan, karena dia justru menyerahkan kepemimpinan wilayahnya kepada seorang Tionghoa dan kepemimpinan perangnya kepada seorang Arab. Ini kan luar biasa sebenarnya,”

Toleransi yang kuat di kawasan Pantai Utara Jawa tidak terlepas dari peran sembilan wali, yang kemudian dikenal sebagai Wali Sanga. Para wali ini adalah penyebar agama Islam dan tinggal mulai dari Surabaya di timur hingga Cirebon di barat. Wali Sanga berkiprah mulai tahun 1400-an di kota-kota yang berbeda, dan menggunakan pendekatan budaya yang damai dan toleran.

SELENGKAPNYA SELAMAT MENYIMAK !

Owner Video Goes To 📽 Generasi Muda Nusantara Channel
_______________
Sutradara : Abdul Mannan Al Zuhdi
Penulis : Baba Fahd
Produser Eksekutif : Zuhdi Bisyri
Host : Baba Fahd
Penata Kamera : Ali Roziqin
Desain Produksi : Faris Syidyaq
Penyunting Gambar : Zuhdi Bisyri
Co-produser 1 : Mbah Oyex
Co-produser 2 : Mbah Moden
Penata Musik : Baba Fahd
Penata Suara : Abdul Mannan Al Zuhdi
Property : Ubaidillah Al Abid
________________
#PlesirNusantara #RelawanNusantara
#GenerasiMudaNusantara #NahdlatulUlama #SahabatNusantara #MarchendiseNusantara #KopiNusantara #KaosNusantara #TheSantri",UCGLJDUL3azQhgpTWFThK6lw,2022-09-22 11:26:01
CrOSF5BMPMc,Perang Aceh vs Belanda & Spanyol-Portugis (Laksamana Malahayati),27,Education,Not found,2017-11-25 00:59:46,https://i.ytimg.com/vi/CrOSF5BMPMc/mqdefault.jpg,"Ilustrasi Perjuangan Laksamana Malahayati

1511
Kesultanan Malaka jatuh ke tangan Portugis.
Portugis mulai menancapkan kekuasaannya di perdagangan asia dan menyerang kerajaan-kerajaan di nusantara yang menolak bekerja sama.

1574
Sultan Husain Ali Riayat Syah I dengan armada dan pasukan kesultanan Aceh menyerang Portugis Malaka bersama Tentara kesultanan Johor dan Armada Demak Jepara
Serangan gagal mendongkel Portugis dari Malaka, namun berhasil membuat Portugis terusir dari posisi terpentingnya, bumi rempah Maluku oleh perlawanan kesultanan Ternate.

1580
Setelah Raja Portugis terbunuh dalam pertempuran melawan Kesultanan Maroko pada 1578, Portugis kalah dalam Pertempuran Alcantara dan diduduki Spanyol. Kerajaan Portugis dilebur menjadi kerajaan Spanyol-Portugis dengan raja Philip II sebagai pemimpinnya.

Juni 1596
Armada ekspedisi pertama Republik Belanda pimpinan Cornelis de Houtman membombardir ibukota Kesultanan Banten yang padat penduduk setelah Cornelis bebas dari tahanan karena berselisih masalah perdagangan dengan Sultan Banten. 
Cornelis De houtman juga membantai kapal rombongan bangsawan Madura yang hendak menyambutnya di perairan Sidayu,Gresik karena dikira gerombolan bajak laut oleh Belanda.

Agustus 1597
Armada Cornelis de Houtman kembali ke Republik Belanda dengan membawa 245 karung lada, 45 ton pala, and 30 kantung mace yang terjual dengan keuntungan tinggi, para pengusaha Belanda langsung tertarik membiayai ekspedisi de Houtman berikutnya.

Juni 1599
4 kapal armada Republik Belanda ekspedisi kedua tiba di Aceh. Mula-mula disambut baik oleh Sultan Husain Ali Riayat Syah I namun seperti juga di kesultanan Banten, Cornelis de Houtman mulai membuat masalah dengan kesultanan Aceh.

1 September 1599
Laksamana Malahayati bertempur dengan Cornelis de Houtman yang membahayakan kesultanan Aceh dan berhasil membunuh pimpinan ekspedisi Belanda tersebut. 
Cornelis dengan 27 awak kapalnya terbunuh, 2 kapal Belanda diambil alih, namun 2 kapal lainnya berhasil lolos.
awak belanda yang selamat kemudian ditahan oleh kesultanan Aceh, termasuk saudara Cornelis, Frederik de Houtman yang beberapa tahun kemudian dibebaskan atas permohonan Pangeran Belanda, Maurice van Nassau.

5 Juni 1602
Sir James Lancaster VI utusan Kerajaan Inggris tiba di Aceh untuk meminta izin perdagangan bagi Kerajaan Inggris. Karena cara kasar dan arogan Cornelis de Houtman yang berakibat fatal bagi ekspedisi Republik Belanda. Inggris menggunakan cara damai dalam negosiasi dengan Aceh dan kerajaan-kerajaan lain di Nusantara.

1606
Laksamana Malahayati bersama pangeran Perkasa Alam berperang melawan Invasi Kerajaan Spanyol-Portugis pimpinan Viceroy Martin Afonso de Castro yang menyerang Aceh dengan armada Spanyol-Portugis dari Goa, India.
Invasi Spanyol-Portugis ke Sumatra berhasil dipukul mundur namun Laksamana Malahayati gugur dalam pertempuran tersebut. Pangeran Perkasa Alam kemudian naik tahta bergelar Sultan Iskandar Muda.


Sumber :
https://listverse.com/2015/09/01/10-violent-struggles-to-control-the-spice-trade/
M. Junus Djamil (1958) Gadjah Putih Iskandar Muda.Lembaga Kebudajaan Atjeh.
100 Great Women-suara Perempuan Yang Menginspirasi Dunia.2009.Jogja Bangkit Publisher
M.C. Ricklefs(2008)A History of Modern Indonesia since c.1200.Palgrave Macmillan
Milton, Giles (1999). Nathaniel's Nutmeg or, The True and Incredible Adventures of the Spice Trader Who Changed the Course of History. New York: Penguin Books.
William Marsden (1811)History of Sumatra, Containing an Account of the Government (etc.).Longman
Ingrid Saroda Mitrasing (2011) The Age of Aceh and The Evolution of Kingship 1599 - 1641.
Frederick Charles Danvers (1991) Report to the Secretary of State for India. Asian Educational Services
Ingrid Saroda Mitrasing (2014) Negotiating a New Order in the Straits of Malacca (1500–1700).Universiti Sains Malaysia. 


Video diambil dari :
Tjoet Njak Dhien (1988)
Arka:Raja Haji (2013)
Fatahillah (1998)
Mata Pena Mata Hati Raja Ali Haji (2009)
Gunung Emas Almayer (2014)
Michiel de Ruyter (2015)
Viral.. Akan Hadir Laksamana Keumalahayati di Blang Padang @gaTe's_bn11
La Batalla de Los Tres Reyes (1990)
El Dorado (1988)
Lapu Lapu (2002)
Urumi (2011)
Portuguese Malacca - Discovery Channel
Hang Tuah (1955)
Sir Francis Drake Documentary (2001)
Legend of King Naresuan (2007)
Black Sails (2013)
Legend of Tsunami Warrior (2008)
Elizabeth: The Golden Age (2007)
Secrets of the dead: Slave Ship Mutiny - PBS (2010)",UCB3CEa5e2SleeqVUJms6GWQ,2022-09-22 11:26:01
bTxuMrWWfus,"Makam Sultan Iskandar Muda, Sultan Terbesar Dalam Sejarah Aceh",27,Education,Not found,2020-01-29 07:38:37,https://i.ytimg.com/vi/bTxuMrWWfus/mqdefault.jpg,"Sultan Iskandar Muda adalah sultan terbesar dalam sejarah Aceh. Namanya sangat dihormati oleh masyarakat Aceh. Semasa hidupnya, Sultan Iskandar Muda disegani oleh musuh atau lawannya. Saat beliau wafat dalam suasana Perang Aceh, pemerintah kolonial Belanda menghilangkan makam Sultan Iskandar agar tidak dapat diziarahi warga. Tujuannya, agar keterikatan masyarakat Aceh dengan sosok dan sejarah kepahlawanan Sultan Iskandar Muda, terputus. 

Berselang tiga abad kemudian, makam Sultan Iskandar Muda berhasil ditemukan untuk selanjutnya dipugar. Penemuan kembali makam itu terjadi tahun 1952 berdasarkan petunjuk Pocut Meurah, permaisuri Mahmud Syah, Sultan Aceh terakhir yang rutin menziarahi makam Sultan Iskandar Muda dan keluarganya.  Permaisuri masih mengingat dengan baik posisi makam Sultan yang berada 44 langkah dari tepi sungai Krueng Daroy. Lokasi makam ini berada tepat disamping kediaman Gubernur Aceh. Kini, makam Iskandar Muda ramai dikunjungi peziarah dari berbagai daerah.

Sultan Iskandar Muda memerintah Kerajaan Aceh Darussalam pada tahun 1607-1636 dan membawa Aceh pada puncak kejayaan. Di masanya, Aceh menjelma menjadi salah satu kesultanan Islam terkuat di Asia bahkan dunia. 

Sultan Iskandar Muda juga dikenal sebagai raja bijaksana dan menegakkan keadilan termasuk kepada keluarganya sendiri. Salah satu puteranya ia pancung di depan umum karena diduga melakukan kesalahan berat. 

Di komplek pemakaman Sultan Iskandar Muda ini, tidak hanya terdapat makam sang sultan saja, tapu ada makam beberapa raja Aceh dan keluarga raja Aceh yang lainnya. Kesultanan Aceh merupakan salah satu kesultanan termasyur di Nusantara pada zamannya. 

Selain Aceh, juga ada Kesultanan Pasai. Dalam sejarah Aceh disebutkan, Kesultanan Pasai  menjalin kerjasama dengan Kerajaan China. Buktinya, terdapat lonceng raksasa merupakan hadiah dari Laksamana Cheng Ho yang sempat mampir di Pasai, Aceh. https://www.youtube.com/watch?v=caPWkIKR_2g

Berikan like, komen untuk kabar ini.. Jika Tuan dan Puan belum berlangganan channel ini, silakan subscribe agar dapat berlangganan informasi tentang para pahlwan Indonesia.. 

Salam damai penuh cinta... 

#sultaniskandarmuda
#sejarahaceh",UCoMuELBd4pAhMKbruB1SgTA,2022-09-22 11:26:01
nVvuy-20Q6U,Festival❗mengenang kedatangan Laksamana Cheng Ho berjalan sangat meriah di Klenteng Sam Poo Kong👏🎉,22,People & Blogs,Not found,2022-07-31 00:38:44,https://i.ytimg.com/vi/nVvuy-20Q6U/mqdefault.jpg,"#ganjarpranowo 
#festival 
#sampookong",UCk9SPr8z-gxVhCGCstv6C-Q,2022-09-22 11:26:01
Hnioar5Ij3U,Mengenal Islam dari Peninggalan Sejarah Sunan Muria,22,People & Blogs,Not found,2017-06-11 12:59:17,https://i.ytimg.com/vi/Hnioar5Ij3U/mqdefault.jpg,"Salah satu situs sejarah Islam di Pulau Jawa, yakni masjid peninggalan sunan muria berada di Desa Colo di Lereng Gunung Muria, Kudus, Jawa Tengah. Masjid setinggi 1600 meter di atas permukaan laut ini, memiliki arti tersendiri bagi umat muslim di Indonesia. Beberapa benda yang ditinggalkan Sunan Muria semasa syiar Islam pun masih utuh hingga saat ini. Di Puncak Pegunungan Muria di Desa Colo, Kabupaten Kudus, Jawa Tengah ini terdapat masjid yang didirikan oleh salah satu walisongo, yakni Raden Umar Said atau yang lebih dikenal dengan Sunan Muria.",UC24Ji1-CQzXZSY0lK9a4ayg,2022-09-22 11:26:02
qAX539ccZrc,Sam Po Kong: Eksotisme Negeri China di Semarang,24,Entertainment,Not found,2013-06-14 03:09:38,https://i.ytimg.com/vi/qAX539ccZrc/mqdefault.jpg,"Klenteng Sam Poo Kong sendiri tidak bisa dilepaskan dari sosok Laksamana Cheng Ho. Keberadaan Sam Poo Kong sekarang ini diyakini merupakan petilasan dari laksamana Tiongkok tersebut. Hingga akhirnya masyarakat keturunan China di Kota Semarang dan sekitarnya mendirikan untuk menghormati jasa-jasa seorang Laksamana Tiongkok yang beragama Islam itu.

Video ini dibuat untuk memenuhi Ujian Akhir Semester matakuliah Jurnalisme Online.",UC5ZtaFY75-l2BwrVoEwOa5Q,2022-09-22 11:26:02
ScjYKPv4kzI,"Masjid Cheng Ho Palembang, Simbol Toleransi Warga | EXPLORE SUMSEL",25,News & Politics,Not found,2020-06-26 03:00:04,https://i.ytimg.com/vi/ScjYKPv4kzI/mqdefault.jpg,"KOMPAS TV PALEMBANG
--
Jl. Alamsyah Ratu Prawira Negara No.120 Gedung Kompas 
Gramedia (Graha Tribun) Lt.4 Palembang, Sumatera Selatan

--

Facebook  : Kompas TV Palembang
Instagram : @kompastvpalembang

#KOMPASTV #PALEMBANG #SUMSEL",UCJJ7d4mQzWxQ3sOPH_CVnig,2022-09-22 11:26:02
-GU7g_fLb10,Wonderful Indonesia #2 - Sam Poo Kong Temple and Central Java Mosque,19,Travel & Events,Not found,2016-08-10 18:26:41,https://i.ytimg.com/vi/-GU7g_fLb10/mqdefault.jpg,"Area wisata di kota Semarang, kunjungi Mesjid Raya Jawa Tengah dan Sam Poo Kong Temple

-",UCndiKFEUciwDf2xg277Tc1A,2022-09-22 11:26:02
1Vpq_PnAAVM,Kehidupan di Kota Raja Majapahit Abad 15 Masehi,19,Travel & Events,Not found,2021-04-12 14:15:44,https://i.ytimg.com/vi/1Vpq_PnAAVM/mqdefault.jpg,"Gambaran kehidupan masyarakat di Kota Raja Majapahit pada abad 15 Masehi berdasarkan catatan perjalanan sastrawan Ma Huan, yang mendampingi Laksamana Cheng Ho, saat berkunjung ke Kota Raja Majapahit",UCeolFNE2A6fPJfEqI87iQlw,2022-09-22 11:26:02
I-btm8a5_D4,SAM POO KONG TEMPLE SEMARANG | TRAVEL VLOG INDONESIA,22,People & Blogs,Not found,2019-08-02 02:53:24,https://i.ytimg.com/vi/I-btm8a5_D4/mqdefault.jpg,"Berliburnya Om Bob kali ini bersama keluarga mengexplorasi Sam Poo Kong Temple, klenteng paling terkenal di Semarang.
Traveling vlog family yang berangkat dari hobi jalan-jalan saya bersama istri dan anak ini sangat menyenangkan di Semarang, kota ini buat kami punya nilai plus, bukan saja infrastuktur yang bagus, orang-orangnya pun sangat ramah, kami menjumpai di berbagai sudut kota, di hotel, di taman, mesjid, resto, pusat keramaian, dan juga tempat wisata, semua yang dijumpai sepertinya warga yang punya index kebahagiaan tinggi. Point 4,5 dari 5 bintang untuk kota Semarang ini, dan terutama kita vlog Klenteng Sam Poo Kong di video kali ini. Kompleks Sam Poo Kong ini berada di daerah Simongan, sebelah barat daya Kota Semarang.

Klenteng Sam Poo Kong (Tionghoa: 三保洞), (ini artinya dalam bahasa Indonesia adalah Goa tiga orang sakti) adalah sebuah petilasan, yaitu bekas tempat persinggahan dan pendaratan pertama seorang Laksamana Tiongkok beragama Islam yang bernama Zheng He / Cheng Ho.catatan : tidak semua anak buah kapal beragama Islam. Yang menarik Cheng Ho pernah menjadi pemersatu di pulau Jawa, ketika ada pertikaian perang saudara pada zamannya tersebut.

Suka aneh makanya sama yang anti-etnis Tionghoa, padahal budaya Tionghoa telah memberi sumbangsih besar untuk perkembangan ilmu pengetahuan, baik di Nusantara dan dunia global. Bahkan untuk agama Islam itu sendiri di Indonesia, yang justru belakangan kurang tepat menyikapi perbedaan etnis. Yuk belajar lagi sejarah, budaya, fakta dan menghargai keragaman, jangan hanya asumsi dan hoax belaka. Dan bukankah Allah ciptakan kita manusia bersuku-suku, berbangsa-bangsa, ras, golongan, bahasa yang berbeda untuk saling mengenal dan berlomba berbuat kebaikan ?

Dukung Bob Merdeka Channel ini untuk terus berkembang dengan cara Like, Comment, Share, dan Subscribe, biar tambah semangat bikin content menarik yang mencerahkan kehidupan bangsa.

Instagram https://www.instagram.com/bobmerdeka/
Facebook https://www.facebook.com/bobmaicih/
Twitter https://twitter.com/bobmerdeka

#SAMPOOKONG #TRAVELVLOG #BOBMERDEKA",UC6Wldy2fZCorCB_JUlT27Xw,2022-09-22 11:26:02
